Hour,CoolingLoad_W
4179,-342977.514
4180,-329203.516
4181,-285183.714
4182,-253640.907
4183,-354201.874
4184,-752409.297
4185,-1101342.919
4186,-1204192.327
4187,-1226200.977
4188,-1170676.090
4189,-1064656.316
4190,-1257758.775
4191,-1535741.230
4192,-1659650.919
4193,-1743016.500
4194,-1882907.217
4195,-1423318.498
4196,-527109.611
4197,-437517.449
4198,-446251.896
4199,-445831.264
4200,-422070.869
4201,-404145.845
4202,-362554.799
4203,-334309.380
4204,-323247.445
4205,-295837.849
4206,-275319.755
4207,-2113279.118
4208,-1505357.436
4209,-3646860.251
4210,-3748272.257
4211,-3824206.708
4212,-3784511.939
4213,-3200394.200
4214,-3836083.820
4215,-4084093.949
4216,-4258920.934
4217,-4355328.338
4218,-4430441.642
4219,-2510481.409
4220,-1506787.547
4221,-18817.216
4222,-482912.878
4223,-514725.064
4224,-497799.200
4225,-423322.546
4226,-387148.267
4227,-359391.466
4228,-348592.694
4229,-322921.913
4230,-313640.628
4231,-1740311.563
4232,-1557651.933
4233,-3689975.347
4234,-3795452.726
4235,-3889893.221
4236,-3820341.266
4237,-3330479.946
4238,-3951709.228
4239,-4240826.675
4240,-4001043.599
4241,-3944693.926
4242,-4122745.743
4243,-2296827.113
4244,-1460896.774
4245,-0.000
4246,-397340.463
4247,-451857.581
4248,-444418.174
4249,-373439.674
4250,-342337.123
4251,-323564.709
4252,-323453.855
4253,-311896.568
4254,-310515.050
4255,-1749738.567
4256,-1532018.263
4257,-3661752.841
4258,-3837520.383
4259,-3971771.052
4260,-3975007.425
4261,-3406630.475
4262,-4135979.421
4263,-4357063.030
4264,-4461485.659
4265,-4603543.210
4266,-4752649.502
4267,-2471882.396
4268,-1548905.891
4269,-0.000
4270,-447304.041
4271,-494265.536
4272,-494273.880
4273,-426814.454
4274,-401002.587
4275,-382030.574
4276,-382632.313
4277,-383565.648
4278,-382863.572
4279,-1807931.840
4280,-1556774.898
4281,-3765000.512
4282,-3820171.798
4283,-3931699.018
4284,-3892103.450
4285,-3367923.207
4286,-4043598.099
4287,-4246229.548
4288,-4334870.908
4289,-4545415.603
4290,-4817037.526
4291,-2790748.370
4292,-1593206.520
4293,-49035.907
4294,-541796.257
4295,-556227.585
4296,-539056.368
4297,-462167.419
4298,-422656.524
4299,-386683.139
4300,-372359.960
4301,-353385.758
4302,-337041.872
4303,-1803319.528
4304,-1579501.442
4305,-3785210.865
4306,-3976193.151
4307,-4246857.691
4308,-4289285.584
4309,-3769754.335
4310,-4570632.705
4311,-4432759.854
4312,-4350903.681
4313,-4309448.164
4314,-4494534.893
4315,-2276855.794
4316,-1495649.442
4317,-0.000
4318,-393094.225
4319,-458766.393
4320,-456434.600
4321,-387054.674
4322,-360484.333
4323,-330806.674
4324,-324479.547
4325,-310193.516
4326,-294813.055
4327,-372412.929
4328,-579097.156
4329,-2694972.917
4330,-2360625.368
4331,-2383507.453
4332,-2373020.462
4333,-2252923.337
4334,-2262179.804
4335,-2372663.861
4336,-2200033.611
4337,-2099391.833
4338,-1986313.284
4339,-68100.143
4340,-318250.239
4341,-326800.571
4342,-343474.174
4343,-346014.537
4344,-324074.484
4345,-250500.313
4346,-241053.148
4347,-240267.760
4348,-243029.215
4349,-247163.546
4350,-246783.581
4351,-306221.093
4352,-563807.180
4353,-928899.819
4354,-1007652.080
4355,-1064530.914
4356,-1101282.626
