Hour,CoolingLoad_W
2943,-2593328.985
2944,-2754840.787
2945,-2807369.652
2946,-2558926.757
2947,-1252737.266
2948,-729064.662
2949,-0.000
2950,-0.000
2951,-0.000
2952,-0.000
2953,-0.000
2954,-0.000
2955,-0.000
2956,-0.000
2957,-0.000
2958,-0.000
2959,-563612.832
2960,-752174.513
2961,-2045155.494
2962,-2398441.388
2963,-2632478.094
2964,-2620255.834
2965,-2391238.815
2966,-2836852.919
2967,-3109862.872
2968,-3307258.098
2969,-3478111.679
2970,-3437198.581
2971,-1714880.451
2972,-843542.503
2973,-0.000
2974,-0.000
2975,-0.000
2976,-0.000
2977,-0.000
2978,-0.000
2979,-0.000
2980,-0.000
2981,-0.000
2982,-0.000
2983,-0.000
2984,-108272.279
2985,-1829868.741
2986,-1837034.979
2987,-1993228.183
2988,-2081630.511
2989,-2053397.451
2990,-2228655.922
2991,-2430753.337
2992,-2598295.112
2993,-2624818.016
2994,-2579202.666
2995,-642180.595
2996,-172394.402
2997,-130827.409
2998,-121755.017
2999,-111129.929
3000,-107221.477
3001,-12201.442
3002,-0.000
3003,-0.000
3004,-0.000
3005,-0.000
3006,-0.000
3007,-0.000
3008,-348632.166
3009,-830856.398
3010,-1002841.800
3011,-1022420.231
3012,-985424.266
3013,-977288.395
3014,-1182204.544
3015,-1367347.008
3016,-1480548.960
3017,-1574602.523
3018,-1708228.458
3019,-976519.560
3020,-163139.660
3021,-118814.526
3022,-111984.571
3023,-101797.887
3024,-93063.342
3025,-88877.226
3026,-62796.096
3027,-43118.416
3028,-26494.061
3029,-9541.064
3030,-5852.693
3031,-1609724.144
3032,-1084756.724
3033,-2916783.012
3034,-3110087.888
3035,-3235130.630
3036,-3278655.565
3037,-2943472.807
3038,-3397467.974
3039,-3407096.310
3040,-3291846.377
3041,-3080819.885
3042,-2907022.896
3043,-1261439.028
3044,-986264.182
3045,-0.000
3046,-0.000
3047,-39245.092
3048,-128567.387
3049,-60899.323
3050,-34592.877
3051,-21389.310
3052,-4418.000
3053,-0.000
3054,-0.000
3055,-1380739.572
3056,-992857.413
3057,-2585067.192
3058,-2723186.829
3059,-2810162.728
3060,-2846513.211
3061,-2663198.495
3062,-2992779.102
3063,-3143256.515
3064,-3211506.186
3065,-3155033.855
3066,-3205886.577
3067,-1729813.733
3068,-889607.513
3069,-0.000
3070,-0.000
3071,-45048.606
3072,-107565.307
3073,-36718.829
3074,-15867.817
3075,-2552.113
3076,-0.000
3077,-0.000
3078,-0.000
3079,-1383047.500
3080,-1005809.148
3081,-2653443.804
3082,-2799002.029
3083,-3084588.511
3084,-3252648.938
3085,-3060588.500
3086,-3512399.471
3087,-3628665.606
3088,-3736343.095
3089,-3742939.252
3090,-3553612.584
3091,-1679548.348
3092,-1113105.516
3093,-0.000
3094,-28911.919
3095,-186490.240
3096,-206847.617
3097,-137615.890
3098,-121844.977
3099,-121744.628
3100,-133982.400
3101,-136740.823
3102,-127370.571
3103,-1763874.330
3104,-1160281.231
3105,-3298324.877
3106,-3492382.462
3107,-3609123.595
3108,-3665054.910
3109,-3198756.691
3110,-3791631.132
3111,-3874172.216
3112,-4110640.631
3113,-4162326.032
3114,-3919049.949
3115,-1716893.946
3116,-1327404.493
3117,-0.000
3118,-126734.394
3119,-272936.032
3120,-293128.837
3121,-216477.550
3122,-188468.562
3123,-201973.548
3124,-170778.164
3125,-134216.497
3126,-121099.794
3127,-1799764.707
3128,-1189519.407
3129,-3212313.973
3130,-3498635.154
3131,-3634037.610
3132,-3398622.837
3133,-2896328.942
3134,-3410442.904
