Hour,CoolingLoad_W
1452,-1670665.944
1453,-1651056.961
1454,-1896457.508
1455,-1910235.052
1456,-1657706.214
1457,-1432091.071
1458,-1342197.680
1459,-622351.589
1460,-509442.490
1461,-0.000
1462,-0.000
1463,-0.000
1464,-0.000
1465,-0.000
1466,-0.000
1467,-0.000
1468,-0.000
1469,-0.000
1470,-0.000
1471,-0.000
1472,-0.000
1473,-0.000
1474,-0.000
1475,-170253.836
1476,-383800.261
1477,-814960.649
1478,-1185303.703
1479,-1317121.752
1480,-1137449.464
1481,-1033526.186
1482,-901984.937
1483,-0.000
1484,-0.000
1485,-0.000
1486,-0.000
1487,-0.000
1488,-0.000
1489,-0.000
1490,-0.000
1491,-0.000
1492,-0.000
1493,-0.000
1494,-0.000
1495,-0.000
1496,-0.000
1497,-0.000
1498,-0.000
1499,-0.000
1500,-0.000
1501,-170063.759
1502,-610117.228
1503,-706002.195
1504,-716643.605
1505,-577937.264
1506,-261082.400
1507,-28704.525
1508,-0.000
1509,-0.000
1510,-0.000
1511,-0.000
1512,-0.000
1513,-0.000
1514,-0.000
1515,-0.000
1516,-0.000
1517,-0.000
1518,-0.000
1519,-0.000
1520,-0.000
1521,-740791.946
1522,-1167785.261
1523,-1540564.213
1524,-1699456.423
1525,-1596431.481
1526,-1827434.195
1527,-1788341.390
1528,-1703220.901
1529,-1421699.448
1530,-1283165.498
1531,-527102.723
1532,-476531.152
1533,-0.000
1534,-0.000
1535,-0.000
1536,-0.000
1537,-0.000
1538,-0.000
1539,-0.000
1540,-0.000
1541,-0.000
1542,-0.000
1543,-0.000
1544,-57293.394
1545,-647181.966
1546,-699225.407
1547,-800029.467
1548,-823902.698
1549,-868113.230
1550,-851106.230
1551,-801744.329
1552,-674650.124
1553,-558821.657
1554,-508924.628
1555,-155691.405
1556,-49427.869
1557,-0.000
1558,-0.000
1559,-0.000
1560,-0.000
1561,-0.000
1562,-0.000
1563,-0.000
1564,-0.000
1565,-0.000
1566,-0.000
1567,-0.000
1568,-0.000
1569,-0.000
1570,-0.000
1571,-0.000
1572,-189889.882
1573,-394131.778
1574,-219676.251
1575,-213459.040
1576,-156856.679
1577,-164471.810
1578,-214067.890
1579,-45038.846
1580,-0.000
1581,-0.000
1582,-0.000
1583,-0.000
1584,-0.000
1585,-0.000
1586,-0.000
1587,-0.000
1588,-0.000
1589,-0.000
1590,-0.000
1591,-0.000
1592,-0.000
1593,-0.000
1594,-62190.919
1595,-373092.280
1596,-452709.922
1597,-563576.327
1598,-440414.702
1599,-426617.267
1600,-367507.058
1601,-322312.170
1602,-179022.628
1603,-1806.454
1604,-0.000
1605,-0.000
1606,-0.000
1607,-0.000
1608,-0.000
1609,-0.000
1610,-0.000
1611,-0.000
1612,-0.000
1613,-0.000
1614,-0.000
1615,-0.000
1616,-0.000
1617,-0.000
1618,-0.000
1619,-0.000
1620,-153644.507
1621,-199865.622
1622,-103558.585
1623,-119886.321
1624,-117318.353
1625,-57184.598
1626,-38420.264
1627,-0.000
1628,-0.000
1629,-0.000
1630,-0.000
1631,-0.000
1632,-0.000
1633,-0.000
1634,-0.000
1635,-0.000
1636,-0.000
1637,-0.000
1638,-0.000
1639,-0.000
1640,-0.000
1641,-0.000
1642,-0.000
1643,-0.000
1644,-0.000
1645,-0.000
1646,-237554.625
1647,-427958.407
1648,-756541.453
1649,-667919.638
1650,-596873.761
1651,-0.000
1652,-0.000
1653,-0.000
1654,-0.000
1655,-0.000
1656,-0.000
1657,-0.000
1658,-0.000
1659,-0.000
1660,-0.000
1661,-0.000
1662,-0.000
1663,-0.000
1664,-0.000
1665,-0.000
1666,-0.000
1667,-0.000
1668,-268994.345
1669,-552158.877
1670,-727238.925
1671,-846576.492
1672,-817789.450
1673,-695887.049
1674,-558807.700
1675,-152675.640
1676,-0.000
1677,-0.000
1678,-0.000
1679,-0.000
1680,-0.000
1681,-0.000
1682,-0.000
1683,-0.000
1684,-0.000
1685,-0.000
1686,-0.000
1687,-0.000
1688,-0.000
1689,-0.000
1690,-723671.761
1691,-1350774.070
1692,-1469143.349
1693,-1474687.026
1694,-1712802.894
1695,-1899464.082
1696,-1952388.866
1697,-1941902.645
1698,-1719367.306
1699,-675058.953
1700,-325501.546
1701,-0.000
1702,-0.000
1703,-0.000
1704,-0.000
1705,-0.000
1706,-0.000
1707,-0.000
1708,-0.000
1709,-0.000
1710,-0.000
1711,-0.000
1712,-0.000
1713,-122896.898
1714,-894616.591
1715,-1494903.120
1716,-1574703.041
1717,-1498488.898
1718,-1774652.364
1719,-1979503.296
1720,-2071243.145
1721,-2010293.104
1722,-1802421.055
1723,-705373.529
1724,-506852.992
1725,-0.000
1726,-0.000
1727,-0.000
1728,-0.000
1729,-0.000
1730,-0.000
1731,-0.000
1732,-0.000
1733,-0.000
1734,-0.000
1735,-140042.773
1736,-195584.201
1737,-781573.581
1738,-882706.640
1739,-915145.000
1740,-858397.487
1741,-871632.666
1742,-1022802.614
1743,-1047914.430
